dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.801966,8.456657,19.560000,4.000000,0.000000,0.000000,0.318236
0.020000,21.878055,8.481364,19.640000,4.000000,0.000000,0.000000,0.309664
0.020000,21.954356,8.505408,19.720000,4.000000,0.000000,0.000000,0.300841
0.020000,22.030869,8.528769,19.800000,4.000000,0.000000,0.000000,0.291769
0.020000,22.107593,8.551425,19.880000,4.000000,0.000000,0.000000,0.282449
0.020000,22.184528,8.573355,19.960000,4.000000,0.000000,0.000000,0.272886
0.020000,22.261672,8.594540,20.040000,4.000000,0.000000,0.000000,0.263082
0.020000,22.339022,8.614958,20.120000,4.000000,0.000000,0.000000,0.253041
0.020000,22.416576,8.634589,20.200000,4.000000,0.000000,0.000000,0.242767
0.020000,22.494329,8.653413,20.280000,4.000000,0.000000,0.000000,0.232266
0.020000,22.572278,8.671412,20.360000,4.000000,0.000000,0.000000,0.221541
0.020000,22.650417,8.688564,20.440000,4.000000,0.000000,0.000000,0.210598
0.020000,22.728741,8.704853,20.520000,4.000000,0.000000,0.000000,0.199445
0.020000,22.807243,8.720258,20.600000,4.000000,0.000000,0.000000,0.188087
0.020000,22.885451,8.734681,20.679527,3.952748,-2.362588,-118.129393,0.176601
0.020000,22.962309,8.747945,20.757522,3.846673,-5.303764,-147.058824,0.165155
0.020000,23.037104,8.759978,20.833279,3.729026,-5.882353,-28.929431,0.153871
0.020000,23.109701,8.770827,20.906683,3.611379,-5.882353,0.000000,0.142790
0.020000,23.180083,8.780557,20.977734,3.493732,-5.882353,0.000000,0.131932
0.020000,23.248230,8.789233,21.046432,3.376085,-5.882353,0.000000,0.121316
0.020000,23.314128,8.796922,21.112777,3.258438,-5.882353,0.000000,0.110960
0.020000,23.377762,8.803688,21.176770,3.140791,-5.882353,0.000000,0.100880
0.020000,23.439117,8.809595,21.238409,3.023144,-5.882353,-0.000000,0.091092
0.020000,23.498182,8.814709,21.297695,2.905496,-5.882353,0.000000,0.081610
0.020000,23.554946,8.819090,21.354629,2.787849,-5.882353,0.000000,0.072444
0.020000,23.609400,8.822800,21.409209,2.670202,-5.882353,0.000000,0.063608
0.020000,23.661536,8.825899,21.461437,2.552555,-5.882353,0.000000,0.055109
0.020000,23.711345,8.828443,21.511311,2.434908,-5.882353,0.000000,0.046957
0.020000,23.758823,8.830489,21.558833,2.317261,-5.882353,0.000000,0.039160
0.020000,23.803963,8.832089,21.604002,2.199614,-5.882353,0.000000,0.031724
0.020000,23.846762,8.833296,21.646818,2.081967,-5.882353,0.000000,0.024656
0.020000,23.887215,8.834158,21.687281,1.964320,-5.882353,0.000000,0.017959
0.020000,23.925321,8.834722,21.725390,1.846673,-5.882353,0.000000,0.011639
0.020000,23.961077,8.835032,21.761147,1.729026,-5.882353,0.000000,0.005698
0.020000,23.994480,8.835130,21.794552,1.611379,-5.882353,0.000000,0.000140
0.020000,24.025531,8.835054,21.825603,1.493732,-5.882353,-0.000000,6.278153
0.020000,24.054229,8.834841,21.854301,1.376085,-5.882353,0.000000,6.273368
0.020000,24.080572,8.834524,21.880646,1.258438,-5.882353,0.000000,6.268971
0.020000,24.104561,8.834135,21.904638,1.140791,-5.882353,0.000000,6.264965
0.020000,24.126196,8.833702,21.926278,1.023144,-5.882353,0.000000,6.261350
0.020000,24.145477,8.833250,21.945564,0.905496,-5.882353,0.000000,6.258127
0.020000,24.162405,8.832802,21.962498,0.787849,-5.882353,-0.000000,6.255296
0.020000,24.176979,8.832377,21.977078,0.670202,-5.882353,0.000000,6.252858
0.020000,24.189200,8.831994,21.989306,0.552555,-5.882353,0.000000,6.250813
0.020000,24.199069,8.831666,21.999180,0.434908,-5.882353,0.000000,6.249162
0.020000,24.206587,8.831406,22.006702,0.317261,-5.882353,0.000000,6.247904
0.020000,24.211752,8.831221,22.011871,0.199614,-5.882353,-0.000000,6.247039
0.020000,24.214566,8.831119,22.014687,0.081967,-5.882353,0.000000,6.246568
0.020000,24.215501,8.831084,22.015622,0.011572,-3.519765,118.129393,6.246411
0.020000,24.215617,8.831080,22.015738,0.000000,-0.578589,147.058824,6.246392
0.020000,24.215617,8.831080,22.015738,0.000000,0.000000,28.929431,6.246392
